"doc_id","text","origin","origin_full"
"j020.txt","16	SEAT WEAVING

wide is cut coincident with the holes before weaving is begun. After the area is caned the strips are fitted and glued in. Use little glue. Tap the splines firmly with a mallet used over a block of wood, until they are flush with the woven cane. Chapter IV gives the method in detail.

The size of the holes and the distance between them is determined largely by the size of the cane used. Some prefer coarse meshed areas, while others desire them closely woven. There is, however, what we may term a standard mesh. The individual may vary the dimensions given to suit himself. The Jacobean or early caning was invariably of coarse mesh.
Carriage and superfine cane require ⅛ in. holes and ⅜ in. spaces; fine-fine cane requires ³⁄16 in. holes and ½ in. spaces; fine cane requires ³⁄16 in. holes and ⅝ in. spaces; medium, ¼ in. holes and ¾ in. spaces. Fine-fine and fine cane are the best sizes for shop use. A small amount of medium binder is desirable.

One hank of cane will ordinarily be sufficient for a half-dozen areas of approximately 12 in. by 12 in.

Most old pieces of period furniture utilizing cane employ a particularly narrow split horizontally and vertically, and a wider split diagonally. The opposite practice may be employed—a finer split of cane being used diagonally than horizontally and vertically. Both effects are pleasing.

In all illustrations of rectangular areas shown herein, corner","j","Seat Weaving"
"j021.txt","CANING SUGGESTIONS	17

holes are bored and utilized in the cane weaving. These are not absolutely necessary; in fact caned areas on many pieces of period and modern furniture do not utilize corner holes. In such instances two diagonal strands are run in each hole on either side of the corner. A comparison of the areas, the one employing a corner hole, and the other not, will lead the observer to conclude that the former appears complete while the latter appears unfinished.
It is frequently necessary or desirable to cover up the cane on the back or inside of an article. This is true of places exposed to view, and is especially advisable on such pieces of furniture as the wingback chair shown in Fig. 7. This chair of William and Mary design was made in a school shop, is hand caned, and of mahogany. The exposed cane is covered with strips of mahogany ¼ in. thick and 1 in. wide in which a groove ⅛ in. deep and ⅜ in. wide has been run. This groove may be made with saw, chisel, or combination plane. Fig. 8 shows a sketch of such a strip. It makes a neat, pleasing cover. Many pieces of so-called expensive furniture have ragged, exposed caning. This is unsightly and is not to be commended.

Wherever it is found desirable to leave cane natural, it is necessary that the frame be stained before caning is begun. Box fuming will not permanently color cane. Oil stains make no appreciable impression if rubbed off at once. But water, acid, and alcohol stains produce decided colors. If the worker desires to color the cane approximately the same shade as the article, the caning may be done on the white wood and the entire article stained at the one operation. Cane may be shellacked or varnished or left natural, as desired.

Irregular Areas.—Fig. 9 shows a close view of the back of the chair illustrated in Fig. 7. This is a typical example of an irregular-shaped area for caning. The principles of weaving remain the","j","Seat Weaving"
"j023.txt","	CANING SUGGESTIONS 19

FIG. 10. METHOD OF LOCATING HOLES ON WING OF CHAIR.

this chair refer to Fig. 10. The left upright and lower rails are at right angles to each other. The upper rail is curved and the right upright slanted. Measurements are begun at the lower left hand corner and proper distances spaced on the left upright. With the arm of a try-square against this upright, points are marked on","j","Seat Weaving"
"j024.txt","20	SEAT WEAVING

the opposite upright in line with those on the former. This operation is repeated on the lower rail and the upper curved one. Strands of cane will then obviously run parallel. Inasmuch as there are

FIG. 11. CLOSE VIEW OF WING.

five holes in the base and eight in the top it is necessary that three vertical strands be run into the slanting upright in any holes which will permit the strands to run parallel to each other. The photograph of the caned wing, shown in Fig. 11, should make very clear the foregoing explanation. Experience with several unusual shapes","j","Seat Weaving"
"j025.txt","	CANING SUGGESTIONS 21

is necessary before the weaver feels confident of readily caning any area of odd shape.
In weaving the diagonals it is frequently necessary to run several in one hole in order to keep the canes as straight as possible. Just when this should be done can only be determined by the worker. A diagonal should never be permitted to swing to any great degree out of a straight line. A close observation of the photograph of

FIG. 12. CANING OF FIVE STEPS.

the wing will reveal many diagonal canes in one hole, and several holes skipped entirely.
Five-Step Caning.—Cane weaving of five steps is not common. It may be done in many cases where it will not be subject to hard wear. It is neat in appearance and is much simpler than seven-step caning. The presumption should not be made that this weave will in any way supplant the regular weave, but in instances where decoration is the object, and not service particularly, this weave will prove sufficient and effective.

Fig. 12 illustrates a frame caned with the five steps. The distance between holes was purposely made greater than usual, to show the weave clearly. The first strands are strung in, in the same manner as described in the seven steps. The second series of","j","Seat Weaving"
"j026.txt","22	SEAT WEAVING

strands are interwoven with the first. The over and under weave is used. Each alternate row of each series is either over or under. The first diagonal strands run over the preceding two series. They are not woven as in seven-step caning. The second diagonal strands run over the first diagonals and under the intersection of the other strands, including every alternate first diagonal. This resolves itself into simple over and under weaving. Note that but one strand of a diagonal enters a corner hole. This is not true of seven-

FIG. 13. DAVENPORT WITH CANED PANELS.

-step caning, as elsewhere indicated. It is advisable to utilize a wider cane in the first two steps, than is used in the subsequent ones.
The Design Element.—Caning is not a fad. Cane was commonly used in Carolean furniture in England about 1660, and has continued in use for seating purposes thru the various subsequent periods. The application of cane as used today on French furniture, as in panels, is historically wrong. However there can be no valid objection to its use in panels if no attempt is made to name it a true period style. Also it must be conceded that period furniture was not always well designed, and there can be no well sustained objection to the use of cane in panels, provided it is in keeping structurally and decoratively with the particular piece of furniture.","j","Seat Weaving"
"j027.txt","	CANING SUGGESTIONS	23

The introduction of cane at first was undoubtedly brought about by a desire for something light, substantial and serviceable, and it blended well with the oak of the period. Cane is much used on modern furniture, and without doubt it adds to the beauty of the given pieces. In many cases the decoration is overdone and instead of improving the article the cane in reality detracts. Properly used,

FIG. 14. ROCKER WITH CANED SIDES.  FIG. 15. BOOK SHELVES WITH CANED 
						PANELS.

it enriches by breaking up flat uninteresting areas, and lightening the appearance of otherwise massive, cumbersome articles.
Under proper correlation with wood in school shops it promotes an appreciation of constructive design in which the element of beauty is a prime consideration. It is a practical medium in which the aspect of design as an element of utility is paramount. It has distinct commercial value, for the boys who have had training in the shops may do chair seating outside and earn considerable money. By such work they come to see a distinct relation between the commercial field and their shop experiences. This is a point of view which is very desirable in present-day industrial education.","j","Seat Weaving"
"j028.txt","24	SEAT WEAVING

Figs. 13, 14, 15, and 17 show pieces of furniture made in manual training shops by eighth grade boys. These pieces comprise a group, with the addition of the leg rest shown in Fig. 2 for a library or living room. The cane in each instance adds materially to the artistic effect of the problems; they have tone. The cane forms pleasing groups well related to the wood mass. The cane is natural, the wood fumed and finished flat. The two tones of color are in perfect harmony.
FIG. 16. LIBRARY TABLE.	FIG. 17. TABLE. SIDES CANED.

Fig. 16 shows a library table of oak constructed by an eighth grade boy. The lines are very pleasing and the long vertical caned panel adds a distinct note to the structure even tho purely decorative.

Many modifications of the standard weave in caning are in vogue, but are more or less fads. A “rotary” weave is rather prevalent on certain types of furniture, as is what may be termed the “spider-web” weave. These are mentioned merely to suggest that caning is subject to variation. However, the standard weave, of seven steps, will not be supplanted to any appreciable degree, for it adapts itself to almost all types of furniture both decoratively and structurally.","j","Seat Weaving"
"j029.txt","	CANING SUGGESTIONS	25

It must not be presumed that the method described in Chapter I is the only one which may be employed in weaving this standard weave. There are several methods of weaving which arrive at the same ultimate result, but the one described is the simplest, and the most direct, and withal the one best adapted to general use, particularly to school-shop pupils.

SUGGESTIVE PROJECTS.

","j","Seat Weaving"
"j030.txt","CHAPTER III

Reseating a Chair; Hand Caning

In many localities it is impossible to find a professional to reseat caned chairs either by hand or with cane webbing. Many chairs in good repair and worthy are relegated to the attic because of broken or sunken seats. Upholsterers generally will not be troubled with such jobs of caning for the work does not pay unless there is an amount sufficient to keep them steadily employed. Usually they are not adept enough to do such odd jobs as may come to them, even tho willing to do the work, within a time consistent with sufficient money returns.

Chairs of ordinary size may be caned for a minimum of $1 and a maximum of $2. If the holes have previously been bored, much labor is thus avoided, and the charge is naturally made less. The professional cane weaver has various ways by which he determines the cost for recaning a given seat. Perhaps the most common method employed is that of charging so much per hole. This is from 1 to 2 cents. The difficulty in handling very fine cane is also a factor in deciding what to charge. Usually a casual looking over of the chair by the expert is all that is necessary to fix a price. No charge of less than $1 on a hand caned seat will sufficiently remunerate the worker. Fig. 18 shows a hank of cane and rolls of machine woven cane.

Any boy who has had instruction and sufficient experience in caning in the manual training shop may readily undertake jobs of caning. The boy who will investigate will find that he may work up a sizeable trade in chair seating in a short time. In fact several boys will not overcrowd a given field. Such work will pay the amateur well. He does not, nor cannot expect professional wages. It is of considerable value from the pupil’s standpoint alone, that is, this correlation with his manual school activities. The amount
26","j","Seat Weaving"
"j031.txt","	RESEATING A CHAIR; HAND CANING	27

of pay initially is not the main question; it is the educational value derived. He would undoubtedly find willing help at his shop at any time a job of peculiar treatment presented itself.
The Process.—Many chairs which the owners would wish hand

FIG. 18. HANK OF CANE AND ROLLS OF MACHINE WOVEN CANE.

caned have no holes bored for the work. They previously held machine woven cane. Fig. 19 shows a sketch of a chair bottom of ordinary or standard shape. The area is irregular. The sketch shows the method of determining the location for the holes.
As stated in the discussion of the seven steps in caning, the holes are invariably ½ in. from the inner edges of the rails. In this instance the line from which the holes for the front rail are located is parallel with the front rail; it is coincident with the line on which the holes are bored. The line on the back rail must be parallel with it; the line runs thru the center of the center hole. The lines on the side rails are parallel to each other and at right angles ","j","Seat Weaving"
"j032.txt","28	SEAT WEAVING

to the first two. These four lines are shown as dash lines on the drawing. Their function is simply to determine the location for the holes to be bored on the lines ½ in. from the inner edges of the rails. Those lines are shown in the sketch as full lines.

FIG. 19. SKETCH OF CHAIR SEAT OF ODD SHAPE, SHOWING METHOD OF FINDING LOCATION OF HOLES.

When the working lines are determined, the centers of the front and back lines are located. The lines connecting corresponding holes on the front and back rails must be parallel to the line connecting the center holes on these rails. This rule applies to the locating of the holes on the side rails. It also applies to any seat of odd shape. The distance between holes will vary somewhat at","j","Seat Weaving"
"j033.txt","	RESEATING A CHAIR; HAND CANING	29

different places on the seat frame. This is the result of working to rule, and is necessary to keep strands equidistant and parallel. At times respacing at several places will be necessary. When it is, simply redivide into as nearly the given dimensions as possible.
After the holes have been bored and cleaned the seat is ready for caning. Start at the center hole in the back. Pull the cane up

	FIG. 20. FIRST STEP HALF COM-   FIG. 21. FIRST STEP COMPLETED.
		PLETED.				SECOND BEGUN.

thru this hole and across the frame, and down the center hole in the front. Work both ways on the frame. Fig. 19 shows a cane started in this manner. It is best that the amateur work from the center, both ways. He may begin otherwise when he understands the work better. The caning operations on the seat to be shown are the same as those described in the seven steps in caning. They never vary. The only new thing involved here is the shape of the seat. Fig. 20 is a photograph of a chair seat of an odd shape, an irregular ellipse. It shows the first step half completed. Note here that the last strand skips two holes, one at the front and one at the back. This is necessary to keep strands as nearly the same distance apart as possible. Fig. 21 shows the first step completed","j","Seat Weaving"
"j034.txt","30 	SEAT WEAVING

and the second partially so. It is not necessary to start at the center with this series, altho it is advisable with the beginner. Note that two holes have been skipped here, as in the first step. Fig. 22 shows the second step finished and the third under way. These strands run directly over those of the first series. Pegs are always

FIG. 22. THE SECOND STEP FINISHED	FIG. 23. THE THIRD STEP COMPLETED
   AND THE THIRD UNDER WAY.		   AND THE FOURTH UNDER WAY.
						THE CANIND NEEDLE IN USE.

sed to keep strands taut. Their proper use has been explained. Fig. 23 shows the third step completed and the fourth under way. This shows the actual weaving, and the method of using the needle. It has been pushed thru in the manner previously described; and is shown threaded, ready to be pulled back, thus making the weave. The needle may not be used, but will do the work rapidly. Handwork alone here is tedious. Fig. 24 shows the diagonal weave under way. In Fig. 25 this weave is completed and the second diagonal started. Fig. 26 shows the method of fastening the binder. This has been described.
The first three series of strands should not be pulled very tight,","j","Seat Weaving"
"j035.txt","	RESEATING A CHAIR; HAND CANING	31

otherwise the final weaving will prove difficult. The finished seat, when dry, should ring when struck sharply with the fingers.

The method of tying cane, preventing twists, etc., has been explained. Reference should be made to these points, when anything is not fully understood in this discussion of chair seating.

	FIG.24. THE FIRST DIAGONAL WEAVE		FIG. 25. FIRST DIAGONAL COMPLETED
	 UNDER WAY. THE FIFTH STEP.			   AND THE SECOND BEGUN. THE SICTH STEP.

Note that many holes have been skipped in each series, especially in the last two, and also that more than one diagonal of a given series enters the same hole. In every case it will enter that hole which leaves its course in as straight a line as possible. In rectangular areas it is never necessary to run two diagonals into the same hole, except at the corners. This applies to two diagonals of the same series.

Refinishing.—The refinishing of a chair is a distinct problem, and one which the cane weaver should understand. He should acquire ability for finishing along with skill in caning, inasmuch as a chair which needs a new seat invariably is in need of refinish-","j","Seat Weaving"
"j037.txt","RESEATING A CHAIR; HAND CANING	33

ring the varnished frame. If the needle is used in the fourth step the frame needs protection from it. Pieces of bristol or card board may be placed under the needle on either side of the frame. The needle is bound to mar the surface of the frame if this precaution is not taken.

In many instances it is policy to cane the seat after the old finish has been removed; this to avoid any possibility of marring the seat frame later. However, it is better practice to refinish the chair first, and cane the seat last.

SUGGESTIVE PROJECTS.

","j","Seat Weaving"
"j038.txt","CHAPTER IV

Reseating a Chair; Cane Webbing

The seating of chairs with machine woven cane is a much simpler process than that of hand caning them. Under similar conditions less time and skill are required on areas of like dimensions. Machine woven cane, as its name implies, is a manufactured product made on power looms or machines. Commercially it is sold under the name of cane webbing. It is obtainable in widths ranging from 8 in., increasing by 2 in., to 18 in., and in rolls of indefinite lengths. It may be procured in meshes of varying fineness, utilizing cane of various sizes. In specifying open woven cane it is necessary that the purchaser indicate his wants in essentially this way: Ten feet medium open woven cane webbing, of No. 1 fine cane, 12 in. wide. A roll of such cane has been referred to in Fig. 18.

Cane webbing may also be purchased in close woven, in both the plain and diagonal weaves. The specifications for purchasing are identical with the open woven except that the term close woven is specified together with the character of weave. Fig. 27 shows cane webbing approximately half size, in open and close woven meshes.

As in hand caning, any boy with proper inclination who has had the necessary experience in the shops, may avail himself of the opportunities for seating chairs in his community. The educational and pecuniary advantages are identical to those mentioned in relation to hand caning. The relative ease with which he may acquire skill in handling the materials precludes satisfactory workmanship for prospective customers.

The cost of jobs is readily determined, for the amount and cost of webbing is easily ascertained, and experience soon determines the length of time required. Cane webbing costs approximately

	34","j","Seat Weaving"
"j039.txt","	RESEATING A CHAIR; CANE WEBBING	35

as follows: For 12 in. widths, 21 cents; 14 in. widths, 26 cents; 16 in. widths, 30 cents; and 18 in. widths, 38 cents. This cost applies to open woven and is the charge per running foot. Close woven is sold by the square foot at about 30 cents, regardless of width. It is possible to procure special wide widths, but these are not generally found on the open market.
For example, a chair seat which requires a 12 in. square of open

FIG. 27. OPEN AND CLOSE WOVEN		FIG. 28. THE SEAT FRAME WITH
	CANE.					WEBBING AND TOOLS.

woven webbing, and which has the groove made, may be reseated for 50 cents. The entire job could be finished in about half an hour. This may be made less if several chairs are to be reseated at a time. However, it may be termed the minimum charge consistent with fair money returns. There are instances when the seat frame requires grooving, and inasmuch as running it in by hand is a laborious and tedious process the worker must of necessity carefully estimate time before he determines upon charge.

The Process.—The following may be termed the steps in inserting cane webbing. No special difficulty should be encountered in properly seating the frame at the first attempt.

Step 1. Fig. 28 shows a commercial chair seat with groove cut by a router after it has been assembled. There are no angles on the seat. The groove is standard, with dimensions ¼ in. deep and ³⁄16 in. wide. This groove may be cut by hand with a universal","j","Seat Weaving"
"j040.txt","36	SEAT WEAVING

plane and chisel before permanently assembling the parts. In fact this is a necessary procedure in grade schools and other schools where special machine tools are unavailable. The necessary tools for pressing in the webbing lie near the frame, Fig. 28. These are a small mallet, a chisel, and several hard wood wedges. The wedges are made in several widths, to enable them to enter the

FIG. 29. INSERTING THE CANE	FIG. 30. TRIMMING THE EDGES.
	WEBBING.

groove at the abrupt curves, are 4 in. long of ¼ in. stock, tapered to ⅛ in. on the faces.
Step 2. The cane should be boiled in water for a minute or so, or allowed to soak for several minutes in warm water until thoroly pliable. Then lay it on the frame and cut it to the shape of the seat, allowing half an inch excess around the entire piece. A pattern of card or bristol board will prove of material assistance to the amateur as well as the expert. The front line or edge of the pattern must run parallel with the horizontal or vertical strands of cane. Pull out all weavers at the edges of the piece of cane where they run over and parallel with the groove. Then lay the webbing over the frame, and see that the weavers run parallel with the front of the frame. With wedge and mallet as illustrated in Fig. 29 begin at the front and force the webbing into the groove. Insert on the opposite side next, then the other two sides in order. The curves may be done last.","j","Seat Weaving"
"j043.txt","	RESEATING A CHAIR; CANE WEBBING	39

FIG. 35. FRAME ILLUSTRATING STEPS IN INSERTING WOVEN CANE.

","j","Seat Weaving"
"j044.txt","40	SEAT WEAVING

erally fit the pliable spline, allow it to dry, and then insert it with the webbing. This assures tight joints. This procedure is not recommended for the ordinary shops for the simple reason that the shrinkage is not appreciable.
The frame illustrated in Fig. 35 is purely supplementary to the steps, but as with the Seven Steps in Caning, it should be used in demonstrating the processes to classes. It materially assists in making the processes clear to the students, previous to allowing work on their projects, and assures a general understanding, at least, of proper procedure. The different panels are lettered for convenience and need no elaborate explanation:

A is the open frame with grooves cut for the webbing.

B is the webbing inserted with ragged edges exposed, ready for cutting.

C is the webbing with edges properly trimmed and a spline inserted.

D is the completed panel.

Inserts of cane webbing may be utilized on pieces of furniture other than seats. These inserts could be used on every article illustrated in Chapters I and II, with similar pleasing effects, and with less labor. However, there is an obvious element in hand caning which naturally and logically gives it precedence over the inserted cane.","j","Seat Weaving"
"j045.txt","CHAPTER V

Rush Seating

Rush seating, employing either genuine rush or substitutes, may be done to good advantage and with excellent results in manual training shops. No equipment is needed to maintain such work. The addition of a woven seat to a chair or stool constructed in the shops will necessarily employ a new, interesting medium in conjunction with woodwork; and materially increase the pupils’ knowledge of materials and possible combinations. And, as with caning, the resultant interest in the work at hand more than justifies its introduction in manual training shops. Rush seating employs a very simple weave. Different materials employed in weaving naturally require different degrees of skill, and the difficulties encountered are those resulting from handling materials and not because of the complexity of the weave. One may very readily undertake the rushing of ordinary seat frames after a study of printed directions and illustrations. It should be understood at the outset that, in discussing rush seating, materials other than genuine rush are included in the term.
Historical.—In the British Museum in London is a seat of curious shape of Egyptian manufacture, which, it is estimated, was made previous to 4000 B.C. A small amount of rush still clings to the seat frame. The relative date of the construction and weaving of the chair seat would indicate that rush seating is by no means a modern art, altho at present rush is extensively employed in furniture.
The use of rush in England dates no earlier than 1720. Several types of chairs were made there between that date and 1870. In France rush was used extensively in the seating of furniture of Normandy and Brittany about 1750. Flanders produced rush

	41","j","Seat Weaving"
"j049.txt","	RUSH SEATIN	45

green. It is ready for cutting when the tips of the leaves begin to turn brown. This is usually about the middle of August. The leaves are tied in loose bundles for convenience in handling, and dried in the shade, preferably a darkened room. They should remain here until thoroly dry. Before using, soak the rush about ten hours in water. Less time is required if warm water is used. When it is soft and pliable it is ready for weaving.

FIG. 39. ISOMETRIC DRAWING OF FRAME FOR RUSH SEATING.

Before weaving, the butt ends of the leaves are cut off about a foot from the base. These are too coarse and stiff to weave properly. One leaf may be used or two leaves may be twisted together to make a strand. Three leaves make a coarse strand, two a medium, and one a fine strand. A long, tight twist is necessary to produce an even, smooth strand. The twisting is always done in one direction. One leaf is recommended for beginners in rush seating, for adding to one is much simpler than adding to several. The under side of the seat need not be as smooth and as well woven as the top. In fact, twisting need not be done underneath at all unless the individual worker so desires.
Raffia is easy to manipulate because of its pliability, even when dry. Several lengths will need to be twisted together to produce a","j","Seat Weaving"
"j050.txt","strand of sufficient size. It requires little soaking to make it ready for use. Raffia produces an even, smooth surface of pleasing appearance, and is very desirable in a seat.
Fiber may be woven as it comes from the spool. However, it is better to dampen it by plunging a quantity in water and removing

FIG. 40. METHOD OF WEAVING THE FIRST STRAND.

at once. When it dries after weaving, a slight shrinkage results, thereby making a tauter seat than could be woven with dry strands. Inasmuch as the fiber is paper, it cannot be soaked in water.
The Weaving Process.—With the frame ready and rush in proper condition the weaving may be started. Fig. 39 shows an isometric drawing on which corners are lettered and the rails numbered in order. Fig. 40 shows another drawing on which the corners and rails are similarly lettered and numbered, showing graphically the method of weaving the first strand. The arrows indicate the direction of weave. The operation is practically complete once around the frame. Reference may be made to either drawing in the following detailed directions for weaving.
Start arbitrarily at any corner—in this case, A. A strand of rush tightly twisted is laid over rail 1 next to the cap with its short end turned down. The beginner may find it advantageous to tack","j","Seat Weaving"
"j051.txt","	RUSH SEATING	47

the end in place. Draw the strand over the edge and bottom of rail 1 and up at the inner corner, then over the top and edge of rail 2. This binds the loose end in place if it has not been previously tacked. Pull the strand directly across the frame opening to the top of rail 3 at corner B. Draw it over the edge of the same rail and under, then up at the inner corner and over the top and edge of rail 1. Pull directly across the frame opening to the top of rail 4 at corner C. The operations at corners C and D are identical to

FIG. 41. STICK FOR STUFFING INTERIOR OF SEATS.

those at A and B, and these repeat themselves indefinitely at each corner, or until the seat is completed. This applies to square seats only. The end of the last strand may be secured with a tack under the proper rail, or twisted around a strand underneath the seat.
The strand is twisted as the weaving progresses. This may be done with the palm of the hand and thigh, in much the same manner as a shoemaker waxes his thread. If one leaf of rush is used to make the strand, new leaves are added by tying the two ends in a square knot at a corner, or wherever such joining will not show on the finished seat. When more than one piece of rush is used for a strand the pieces should be of uneven lengths initially. One leaf or piece at a time is then added. The upper or top end of the leaf is used to begin the seating and each leaf added is attached at its top end.
Some expert rush seaters do not tie knots in making strands, but add leaves by twisting the end of the preceding leaf about the added one, “like the color on a barber pole,” as one old rush weaver remarked. Adding by twisting only is difficult, and requires great patience and dextrous handling of the material. In fact rush should be used by the more skilful boys only. Others may use the excellent substitute, fiber.
","j","Seat Weaving"
"j052.txt","48	SEAT WEAVING

Care must be exercised to keep the strands from overlapping improperly at the corners. The strands should fit snugly where they go over the rails. To assure this, tap them sharply with a mallet used over a block of soft wood. This may be done at frequent intervals or when several strands have been woven over each rail.

FIG. 42. METHOD OF FILLING IN CENTER.

Uniform tension on the strand is desirable and this should be tight.
As the work progresses the interior between the upper and lower rows of strands is stuffed. This is done with the same material as that used in the weaving. The butt ends of rush are used to stuff the seat of rush; raffia is used to stuff a raffia seat; craft paper to stuff a fiber seat; and so on. The packing should be done in a thoro manner, for it builds up the seat and prevents its breaking down at the inner edges of the rails, and sagging with continued use. A slightly curved hardwood stick about 12 in. long may be used to advantage to do this work. Fig. 41 shows a sketch of such a stick. It is ¾ in. in diameter at one end and tapered to ½ in. by ⅛ in. at","j","Seat Weaving"
"j053.txt","	RUSH SEATING 49

the other. Considerable force needs to be exerted in packing, and caution used to avoid breaking strands.
Rectangular Seats.—As stated, in weaving a square seat the initial process is repeated at all corners until all openings are filled. In rectangular seats the spaces on the short rails will fill before

FIG. 43. METHOD OF FILLING IN CENTER.

hose on the long rails. Weaving around corners is then manifestly impossible. Fig. 42 shows a partly woven seat with the short rails filled, and the process of filling up the remaining area under way. The method is this: Go over and under a long rail, across half the frame opening and up thru, then across the remaining distance, and over and under the other long rail. Repeat until the seat is completed. Fig. 43 is a sketch of a partly woven seat, illustrating the method of filling in the center just described. It supplements the photograph and makes the method clearer.
It should be noted that the strands in crossing at the center must be compressed one-half of their diameters. They will need to be tapped sharply with a small mallet or hammer to produce proper crowding. Fig. 44 shows a stool seat of fiber woven by an eighth grade boy. Fig. 45 shows the complete stool. The seat is woven","j","Seat Weaving"
"j054.txt","50	SEAT WEAVING

over a separate frame and inserted. Fig. 46 is a child’s chair of oak, with a seat of fiber woven over the rails of the chair.
Irregular Seats.—The usual or standard shape of chair seat is like the one illustrated in the drawing, Fig. 47. The front rail is


FIG. 44. COMPLETED TOP OF FIBER.

longer than the back, and the side rails are equal in length. Seats of this shape are rather difficult to weave because special treatment is necessary to fill up portions of certain rails.
With reference made to the drawing, the method employed in locating lines for rushing, and for rushing such a seat is this: With the beam of a square laid against rail 4 with its corner against the cap at corner A, scribe a pencil line across rail 2. Similarly, mark the same rail using the square against rail 4 at corner D. Stated in other words, these lines may be obtained by determining the difference in length between the front and back rails, and laying off one-","j","Seat Weaving"
"j059.txt","CHAPTER VI

Reed and Splint Weaving

Reeds which are used extensively for basket-making and weaving in general are procured from the species of palm described in Chapter I. These reeds should not be confused with the term reed applied to several distinct species of large water loving grasses. Such reeds are usually designated under the name of grasses. There are a thousand species of palm distributed over the tropical regions of the entire world, but only a few are native in the United States, and these are of no distinct commercial value. The rattan or cane palms of India and the Malay Islands grow to an unusual height, and are imported into this country in great quantities. These rattans and the trailing palm of the species Calamus have as main export centers Singapore and Calcutta. These palms are stripped of leaves and bark and split into round and flat strips of different diameters and widths. The outer bark, when stripped into proper sizes, is known as chair cane; the entire palm, with leaves removed, is commercially known as rattan; and the flat reeds are frequently sold as flat rattan and pith cane. Inasmuch as these flat and round strips, split from the palm plant and exported under the name of rattan are called reeds, we shall refer to them under that name in all discussions to follow. There are two qualities of reed on the market sold under the names of China reed and German reed. The former is inferior in quality and the latter is superior, being strong, tough and durable. The Philippine Islands give promise of producing a liberal supply of reed of good quality that is claimed to equal the German product. The problem, however, is one of gathering and marketing the product. The government has made a partial survey of the rattan supply, and this justifies the belief that the Islands will eventually compete with the world market.
	55","j","Seat Weaving"
"j060.txt","56	SEAT WEAVING

Primitive Methods.—Briefly the primitive process of converting the rattan, or raw material, into cane and reeds, or the finished product, is this: The rattan stems are thoroly dried or seasoned, and the nodules are pared off with a peculiar native knife. Then the rattan is sorted into sizes and selection made as to grade. The sorting is based upon external color and diameter of the rattan. The rattan is then immersed in water, and the stem is rubbed vigorously with sand and cocoanut husks to remove dirt and foreign substances. It is then bleached by means of sulphur fumes, either in the stem or after the peel and core have been prepared.

The method of preparing the peel and core is this: The peel, or outer covering, is removed with a heavy knife; it is then stripped to selected thicknesses and widths by drawing it by hand thru two knives set at required distances apart. This peel is commercially called cane. The core is then stripped into as many strands as necessary, depending upon the diameter of the cores required. These are rounded by drawing them thru a sheet of tin or iron perforated with holes of different diameters. The rounded cores are called reeds.

Considerable rattan is still converted into the finished products by hand processes thru these laborious stages. Machines have been perfected which do practically the entire work. Particularly have the Germans brought this industry to a perfected state. Still in various sections of India, China, and the Philippines hand working of rattan is a thriving industry; an industry seemingly peculiarly adapted to the natives. The Philippine method of preparing the raw material varies somewhat from the Chinese method in that the natives do not bleach the rattan.

Reed may be procured in large or small hanks, in coils and in bundles, with the cost determined by weight. Schools generally will find it advantageous to buy it in small hanks, because of ease in handling and for economic reasons. Round reeds are shown three-fourths size in Fig. 49, from No. 0 to and including No. 7, also winding, half-round and flat reeds. Winding reed is thin and","j","Seat Weaving"
"j061.txt","	REED AND SPLINT WEAVING	57

slightly rounded on one surface. Half-round is as its name implies. Flat reed may be obtained in several widths from ¼ in. to ½ in., and if of good quality, one surface will show a decided bevel on the edges and appear much smoother than the other. Thus the right side is determined. There are many more sizes on the market than are indicated in Fig. 49, but those shown should supply adequate, if

FIG. 49. SPECIMENS OF REEDS, THREE-FOURTHS OF ACTUAL SIZE.

not liberal variety for the ordinary school shop. The cost of reed cannot be given with any degree of accuracy at present. The price is determined by the quantity bought, and by the quality and size. Under normal commercial conditions round reeds will cost from 30 cents to $1 per pound for Nos. 1 to 8, and flat reed about 25 cents per pound.
Bleaching.—Reed is procurable either bleached or unbleached. Ordinarily it is better to buy the bleached product. However, if the worker desires to bleach the reed, the method for small quantities is as follows: In a tub two-thirds full of water dissolve ten pounds of chloride of lime. Immerse the reed in this solution, weighting it down to insure covering it all, and let it stand about","j","Seat Weaving"
